File Name,Title,Price,Rating,ReviewCount,Links,OpeningClosing,Address
20.json,Tarte Double Duty Shape Tape Facial Concealer Contour Shade Medium Full Size - Amazon.com,$27.92,Rated 4.6 out of 5,577,https://www.amazon.com/Double-Beauty-Contour-Concealer-medium/dp/B01LT3YJA8,,
20.json,WHICH DO YOU NEED? | TARTE SHAPE TAPE VS. TOO FACED BORN THIS WAY SCULPTING CONCEALER | Jasmine Talks Beauty,N/A,N/A,N/A,http://www.jasminetalksbeauty.com/2018/12/tarte-shape-tape-too-faced-born-this-way-concealer-comparison.html?m=1,,
20.json,Tarte Shape Tape Concealer Review: Worth The Hype? | Cruelty-Free Kitty,N/A,N/A,N/A,https://www.crueltyfreekitty.com/makeup/tarte-shape-tape-concealer-review/,,
20.json,Tarte Shape Tape Concealer Review,N/A,N/A,N/A,https://crueltyfreebeautyreviews.com/tarte-shape-tape-concealer-review/,,
20.json,N/A,,N/A,N/A,,N/A,N/A
21.json,Tarte Tarteist Double Take Eyeliner - Black,$15.00,Rated 4.4 out of 5,4k+,https://beautymag.com/best-eyeliners-for-sensitive-eyes/,,
21.json,Tarte Sex Kitten Liquid Liner,$20.00,Rated 4.5 out of 5,5k+,"https://www.reviewed.com/home-outdoors/best-right-now/the-best-liquid-eyeliners#:~:text=It%20has%20a%20reasonably,line%29%20with%20additional%20coats.",,
21.json,Tarte Sex Kitten Eyeliner - Black,$20.00,Rated 4.5 out of 5,5k+,N/A,,
21.json,Tarte Maneater Liquid Eyeliner - Black,$20.00,Rated 4.4 out of 5,1k+,https://www.stylecraze.com/articles/best-tarte-products/,,
21.json,tarte SEA Surfer Curl Waterproof Gel Eyeliner,$20.00,Rated 3.9 out of 5,80,https://beautyvelle.com/2021/02/12/tarte-surfer-curl-longwear-gel-eyeliner-trio/,,
21.json,Tarte Tarteist Clay Paint Liner,$24.00,Rated 4.1 out of 5,3k+,https://girlgetglamorous.com/tarteist-clay-paint-liner-review-demo/,,
21.json,Tarte Maneater Self-Sharpening Eyeliner - Black,$20.00,Rated 4.1 out of 5,860,N/A,,
21.json,Tarte Easy On The Eyes Clay Liner,$20.00,Rated 4.5 out of 5,343,N/A,,
21.json,Tarte Clay Pot Waterproof Shadow Liner - Rose Gold,$9.99,Rated 4.3 out of 5,3k+,https://rogueshock.com/5-gel-eyeliners-that-you-should-try-once/,,
21.json,tarte Quick Stick Waterproof Shadow Liner,$25.00,Rated 4.3 out of 5,257,https://stylecaster.com/beauty/tarte-shadow-stick-review/,,
21.json,Tarte Double Take Awake Micro Liquid Liner & Brightener,$25.00,Rated 4.0 out of 5,8,N/A,,
21.json,tarte emphasEYES high-definition eyeliner,$20.00,Rated 3.4 out of 5,44,N/A,,
21.json,Tarte Travel Size Sex Kitten Eyeliner,$12.00,Rated 3.5 out of 5,31,N/A,,
21.json,Tarte Travel Size Maneater Liquid Liner,$12.00,Rated 4.4 out of 5,575,N/A,,
21.json,Tarte Sex Kitten Eyeliner Pencil,$3.50,Rated 4.4 out of 5,7,N/A,,
21.json,N/A,N/A,N/A,N/A,N/A,,
21.json,"Liquid Eyeliner, Gel & Pencil Liner | Eyes | Tarte Cosmetics",$25.00,N/A,N/A,https://tartecosmetics.com/shop/makeup/eyes/eyeliner/,,
21.json,Double Take Eyeliner | Tarte Cosmetics,N/A,Rated 4.5 out of 5,519,https://tartecosmetics.com/shop/double-take-eyeliner-796.html,,
21.json,Tarte Tarteist Double Take Eyeliner | Ulta Beauty,N/A,N/A,N/A,https://www.ulta.com/p/tarteist-double-take-eyeliner-xlsImpprod14291041,,
21.json,"The Tarte Maneater Liquid Eyeliner Is the Quick-Drying, Bold Liner You've ... - Allure",N/A,N/A,N/A,https://www.allure.com/story/tarte-maneater-liquid-eyeliner-launch,,
21.json,Tarte Tarteist Double Take Eyeliner Review | Makeupandbeauty.com,N/A,N/A,N/A,https://makeupandbeauty.com/tarte-tarteist-double-take-eyeliner-review/,,
21.json,tarte Double Take Eyeliner - Sephora,$15.00 to $25.00,Rated 4.2 out of 5,"1,120",https://www.sephora.com/product/tarteist-double-take-eyeliner-P408432,,
21.json,tarte Eyeliner | Sephora,N/A,N/A,N/A,https://www.sephora.com/brand/tarte/eyeliner,,
21.json,Tarte Tarteist Double Take Eyeliner-black - Amazon.com,$24.68 (typically $32),Rated 4.3 out of 5,290,https://www.amazon.com/Tarteist-Double-Take-Eyeliner-black/dp/B01J9ESU2M,,
21.json,tarte eyeliner - Amazon.com,N/A,N/A,N/A,https://www.amazon.com/tarte-eyeliner/s?k=tarte+eyeliner,,
21.json,Tarte Best Liquid Eyeliner & Gel Eyeliner - Macy's,N/A,N/A,N/A,https://www.macys.com/shop/makeup-and-perfume/eyeliner/Brand/Tarte?id=30533,,
21.json,N/A,,N/A,N/A,,N/A,N/A
22.json,tarte Tartelette In Bloom Clay Palette,$42.00,Rated 4.8 out of 5,9k+,https://www.stylecraze.com/articles/best-tarte-products/,,
22.json,tarte tartelette 28 Color Amazonian Clay Eyeshadow Palette,$52.00,Rated 4.5 out of 5,264,https://www.stylecraze.com/articles/best-matte-eyeshadow-palettes/,,
22.json,Tarte Tartelette Juicy Amazonian Clay Palette,$42.00,Rated 4.6 out of 5,197,https://www.musingsofamuse.com/2021/01/tarte-tartelette-juicy-eyeshadow-palette-review-swatches.html,,
22.json,tarte Tartelette Clay Matte Palette,$42.00,Rated 4.7 out of 5,9k+,https://www.stylecraze.com/articles/best-tarte-eyeshadow-palettes/,,
22.json,Tarte Tartelette Tease Clay Palette,$19.00,Rated 4.5 out of 5,4k+,https://www.stylecraze.com/articles/best-tarte-eyeshadow-palettes/,,
22.json,tarte Rainforest of The Sea Eyeshadow Palette,$27.00,Rated 4.4 out of 5,9k+,https://www.stylecraze.com/articles/best-tarte-eyeshadow-palettes/,,
22.json,Tartelette Baby Bloom Amazonian Clay Mini Eyeshadow Palette,$19.00,Rated 4.5 out of 5,69,N/A,,
22.json,tarte tartelette Toasted 12 Color Eyeshadow Palette,$42.00,Rated 4.7 out of 5,6k+,https://www.stylecraze.com/articles/best-tarte-eyeshadow-palettes/,,
22.json,Tarte Cosmetics Maneater Eyeshadow Palette Vol. 2 - Multi,$29.00,Rated 4.8 out of 5,611,N/A,,
22.json,tarte Tarteist PRO Amazonian Clay Palette,$37.00,Rated 4.7 out of 5,9k+,https://www.stylecraze.com/articles/best-tarte-eyeshadow-palettes/,,
22.json,Tarte Tartelette Ian Clay Matte Eyeshadow Palette by Tarte,$24.99,Rated 4.7 out of 5,6k+,N/A,,
22.json,tarte Power Bar Amazonian Clay Eyeshadow Palette,$19.00,Rated 4.6 out of 5,75,"https://www.littlecornerofmine.com/2021/05/review-and-swatches-tarte-cosmetics.html#:~:text=This%20palette%20performs%20very,better%20than%20I%20expected.",,
22.json,Tarte Sweet Tarte Frosted Eyeshadow Palette,$29.00,Rated 4.1 out of 5,41,N/A,,
22.json,tarte tarteist PRO To Go Palette,$19.00,Rated 4.7 out of 5,2k+,http://wakeupformakeup.com/tarte-tarteist-pro-go-palette-review-tutorial/,,
22.json,Tarte Lid Laugh Love Amazonian Clay Eyeshadow Wardrobe,$39.00,Rated 4.7 out of 5,60,"https://www.makeupmuddle.com/tarte-lid-laugh-love-amazonian-clay-eyeshadow-wardrobe/#:~:text=I%20really%20like%20the,which%20shades%20you%20prefer.",,
22.json,Tarte Maneater Temptation Eyeshadow Wardrobe,$39.00,Rated 4.5 out of 5,11,N/A,,
22.json,Tarte Sweet Tarte Double Shot Eyeshadow Palette,$29.00,Rated 4.5 out of 5,15,N/A,,
22.json,Tarte Cosmetics Limited-Edition Leave Your Mark Eyeshadow Palette - Multi,$30.00,Rated 4.5 out of 5,376,https://www.glitzandglamourmakeup.co.uk/tarte-leave-your-mark-eyeshadow-palette-review.html,,
22.json,Tarte Sea Salt Lyfe Eyeshadow Palette,$39.00,Rated 4.3 out of 5,88,N/A,,
22.json,Tarte Clay Play Face Shaping Palette,$45.00,Rated 4.5 out of 5,1k+,https://www.stylecraze.com/articles/best-tarte-eyeshadow-palettes/,,
22.json,tarte Quick Stick Waterproof Shadow Liner,$25.00,Rated 4.3 out of 5,257,https://stylecaster.com/beauty/tarte-shadow-stick-review/,,
22.json,Tarte Makeup Tarte Eyeshadow Palette Limited Edition,$24.99,Rated 4.6 out of 5,421,http://www.christinaschiccorner.com/2019/07/tarte-cosmetics-be-you-naturally_18.html,,
22.json,Tarte Tartelette Flirt Eyeshadow Palette,$20.00,Rated 4.6 out of 5,1k+,https://hellogiggles.com/beauty/makeup/eyes/tarte-new-flirt-eyeshadow-palette/,,
22.json,Tarte Cosmetics Chrome Paint Shadow Pot,$10.00,Rated 4.7 out of 5,701,https://polishedandinspired.wordpress.com/2018/08/09/review-tarte-chrome-paint-shadow-pots/,,
22.json,tarte tarteist metallic shadow,$8.85,Rated 4.7 out of 5,1k+,https://www.temptalia.com/product/tarte-metallic-shadow/,,
22.json,Tarte Positive Energy Eyeshadow Palette,$32.00,Rated 4.6 out of 5,25,https://www.makeupmuddle.com/tarte-positive-energy-eyeshadow-palette/,,
22.json,Tarte Tartelette Lil' Toasted Eyeshadow Palette,$29.00,Rated 4.8 out of 5,7,N/A,,
22.json,Tarte Shape Your Money Maker Eye & Cheek Palette,$24.00,Rated 4.6 out of 5,497,http://www.averysweetblog.com/2018/08/tarte-cosmetics-shape-your-money-maker.html,,
22.json,Tarte Rainforest Temptations Eye & Cheek Palette,$39.00,Rated 5.0 out of 5,7,N/A,,
22.json,Tarte Love Trust & Fairy Dust Eyeshadow Palette,$39.00,Rated 4.6 out of 5,1k+,https://www.musingsofamuse.com/2018/06/tarte-love-trust-fairy-dust-eye-cheek-palette-review-swatches.html,,
22.json,N/A,N/A,N/A,N/A,N/A,,
22.json,Eyeshadow Palettes | Eyes | Tarte Cosmetics,N/A,N/A,N/A,https://tartecosmetics.com/shop/makeup/eyes/palettes/,,
22.json,Tarte Eyeshadow Palettes | Sephora,$7.00,N/A,N/A,https://www.sephora.com/brand/tarte/eyeshadow-palettes,,
22.json,Rainforest of the Sea™ Sizzle Eyeshadow Palette | Tarte Cosmetics,$36.00,Rated 5.0 out of 5,"1,206",https://tartecosmetics.com/shop/rainforest-of-the-sea-sizzle-eyeshadow-palette-1331.html,,
22.json,Best Tarte eyeshadow palette | FOX31 Denver,N/A,N/A,N/A,https://kdvr.com/reviews/br/beauty-personal-care-br/eye-makeup-br/best-tarte-eyeshadow-palette/,,
22.json,Tarte Tartelette Clay Matte Eyeshadow Palette | Ulta Beauty,N/A,N/A,N/A,https://www.ulta.com/p/tartelette-clay-matte-eyeshadow-palette-xlsImpprod11771015,,
22.json,Tarte : Eyeshadows - Target,N/A,N/A,N/A,https://www.target.com/c/eyeshadow-eyes-makeup-beauty/tarte/-/N-5xu13Zq643le4fch,,
22.json,tarte eyeshadow palette - Amazon.com,N/A,N/A,N/A,https://www.amazon.com/tarte-eyeshadow-palette/s?k=tarte+eyeshadow+palette,,
22.json,Tarte Tartelette Toasted Eyeshadow Palette - Amazon.com,N/A,Rated 4.6 out of 5,395,https://www.amazon.com/Tarte-Tartelette-Toasted-Eyeshadow-Palette/dp/B076HYKMSF,,
22.json,tarte SEA Salt Lyfe Eyeshadow Palette - Kohl's,N/A,N/A,N/A,https://m.kohls.com/product/prd-5160209/tarte-sea-salt-lyfe-eyeshadow-palette.jsp,,
22.json,N/A,,N/A,N/A,,N/A,N/A
23.json,tarte face tape foundation,$40.00,Rated 4.2 out of 5,7k+,http://www.thedarlingdahlia.com/2019/03/05/tarte-face-tape-foundation-review-thoughts/,,
23.json,tarte Amazonian Clay 16-Hour Full Coverage Foundation,$39.00,Rated 4.2 out of 5,9k+,https://www.stylecraze.com/articles/best-waterproof-foundations-available-in-india/,,
23.json,tarte Amazonian Clay 12-Hour Full Coverage Foundation,$39.00,Rated 4.4 out of 5,9k+,https://essiebutton.com/best-foundation-for-textured-skin/,,
23.json,tarte Babassu Foundcealer Skincare Foundation,$39.00,Rated 4.2 out of 5,4k+,https://www.stylecraze.com/articles/best-tarte-foundation/,,
23.json,Tarte Face Tape Foundation 27H Light Medium Honey,$40.00,Rated 4.2 out of 5,5k+,N/A,,
23.json,tarte SEA Hydroflex Serum Foundation,$39.00,Rated 3.8 out of 5,616,https://www.makeupmuddle.com/tarte-sea-hydroflex-serum-foundation/,,
23.json,Tarte Amazonian Clay Full Coverage Foundation SPF 15,$35.99,Rated 4.3 out of 5,9k+,https://www.stylecraze.com/articles/best-foundation-for-textured-skin/,,
23.json,Tarte Amazonian Clay Gem Powder Foundation,$39.00,Rated 4.3 out of 5,108,https://www.skinnyscoop.com/2013/10/16/tarte-off-the-cuff-amazonian-clay-12-hour-blush-palette/,,
23.json,tarte Clay Stick Foundation,$29.00,Rated 4.1 out of 5,3k+,https://www.stylecraze.com/articles/best-tarte-foundation/,,
23.json,tarte Shape Tape Hydrating Foundation,$20.98,Rated 4.1 out of 5,6k+,https://www.finder.com.au/tarte-shape-tape-foundation-review,,
23.json,tarte Rainforest of The Sea Water Foundation,$22.99,Rated 4.4 out of 5,9k+,https://www.bestinsingapore.co/best-foundations-singapore/,,
23.json,Tarte Travel Size Face Tape Foundation,$16.00,Rated 4.3 out of 5,365,N/A,,
23.json,Tarte Travel Size Amazonian Clay 16-Hour Full Coverage Foundation - 20N Light Neutral,$15.00,Rated 3.2 out of 5,70,N/A,,
23.json,Tarte Shape Tape Pressed Powder - Medium-Tan Honey,$35.00,Rated 4.2 out of 5,992,https://glamournglow.com/makeup/tarte-double-duty-beauty-review/,,
23.json,Tarte Face Tape Foundation - 18H Fair-Light Honey,$40.00,Rated 4.1 out of 5,5k+,N/A,,
23.json,"Tarte Cosmetics Amazonian Clay 12-Hour Full Coverage Foundation 1.7 fl oz SPF 15, Light Sand",$58.33,Rated 4.3 out of 5,9k+,N/A,,
23.json,tarte Mini Babassu Foundcealer Skincare Foundation SPF 20,$15.00,Rated 4.3 out of 5,160,N/A,,
23.json,tarte Hydroflex Serum Foundation Custom Value Set,$39.00,Rated 3.0 out of 5,2,N/A,,
23.json,"Tarte BB Tinted Treatment 12-Hour Primer SPF 30, Medium - 1 oz tube",$39.00,Rated 4.4 out of 5,8k+,https://www.stylecraze.com/articles/best-tinted-primer/,,
23.json,N/A,N/A,N/A,N/A,N/A,,
23.json,Foundation Makeup | Face | Tarte Cosmetics,N/A,N/A,N/A,https://tartecosmetics.com/shop/makeup/face/foundation-tinted-moisturizer/,,
23.json,face tape™ foundation | Tarte Cosmetics,N/A,Rated 4.5 out of 5,"3,182",https://tartecosmetics.com/shop/face-tape-foundation-1600.html,,
23.json,Amazonian clay full coverage foundation SPF 15 - Tarte Cosmetics,N/A,Rated 4.5 out of 5,"7,376",https://tartecosmetics.com/shop/amazonian-clay-full-coverage-foundation-spf-15-267.html,,
23.json,tarte foundation - Amazon.com,N/A,N/A,N/A,https://www.amazon.com/tarte-foundation/s?k=tarte+foundation,,
23.json,Tarte Face Tape Foundation | Ulta Beauty,N/A,N/A,N/A,https://www.ulta.com/p/face-tape-foundation-pimprod2003933,,
23.json,Tarte Amazonian Clay 16-Hour Full Coverage Foundation | Ulta Beauty,N/A,Rated 2.8 out of 5,601,https://www.ulta.com/p/amazonian-clay-16-hour-full-coverage-foundation-pimprod2025023,,
23.json,Tarte Cosmetics Amazonian Clay 12-Hour Full-Coverage Foundation SPF 15 - Reviews | MakeupAlley,N/A,Rated 3.5 out of 5,896,https://www.makeupalley.com/product/showreview.asp/ItemId=144681/Amazonian-Clay-12-Hour-Full-Coverage-Foundation-SPF-15/Tarte-Cosmetics/Foundations,,
23.json,Tarte's Rainforest of the Sea Water Foundation Is Like Photoshop in a Bottle - Byrdie,$39.00,Rated 4.0 out of 5,N/A,https://www.byrdie.com/tarte-rainforest-of-the-sea-water-foundation-review-5181430,,
23.json,A hands-down honest Tarte Shape Tape foundation review | finder.com.au,N/A,N/A,N/A,https://www.finder.com.au/tarte-shape-tape-foundation-review,,
23.json,N/A,,N/A,N/A,,N/A,N/A
24.json,tarte Tarteist Quick Dry Matte Lip Paint,$20.00,Rated 4.3 out of 5,9k+,https://www.temptalia.com/product/tarte-tarteist-quick-dry-matte-lip-paint/vibin/,,
24.json,"Tarte Maracuja Juicy Lip Plump ,Mixed Berries",$21.00,Rated 4.0 out of 5,170,N/A,,
24.json,tarte Color Splash Hydrating Lipstick,$11.88,Rated 4.6 out of 5,5k+,https://www.temptalia.com/product/tarte-color-splash-hydrating-lipstick/beach-babe/,,
24.json,Tarte Maracuja Grapefruit Juicy Lip - 0.095 oz,$21.00,Rated 4.6 out of 5,1k+,https://glamournglow.com/makeup/tarte-juicy-lip-review/,,
24.json,tarte Lippie Lingerie Matte Tint,$24.00,Rated 4.4 out of 5,2k+,https://www.mybeautyfavs.com/beauty/2016/7/18/tarte-lippie-lingerie-matte-lip-tint-review-and-swatches,,
24.json,Tarte Sugar Rush Sugar Coat Velvet Liquid Lipstick - Cake Pop (Rose),$10.00,Rated 4.6 out of 5,860,https://amidwestbelle.com/2019/06/28/tarte-sugar-rush-sugar-coat-velvet-liquid-lipstick-cupcake-review/,,
24.json,Tarte Color Splash Seaglass Lipstick - Gettin' Rays,$21.00,Rated 4.6 out of 5,5k+,N/A,,
24.json,Tarte Makeup Tarte Double Duty Glide And Go Lipstick,$14.00,Rated 4.5 out of 5,413,http://www.thehappysloths.com/2018/06/tarte-double-duty-beauty-glide-and-go-buttery-lipstick-review-swatches.html,,
24.json,Tarte The Lip Architect Lipstick & Liner - Daisy,$14.00,Rated 4.3 out of 5,747,http://www.thehappysloths.com/2017/04/tarte-the-lip-architect-lipstick-and-liner-swatches-review.html,,
24.json,tarte Tarteist Glossy Lip Paint,$7.00,Rated 4.4 out of 5,2k+,https://www.zwivel.com/blog/best-lip-gloss/,,
24.json,tarte Rainforest of the Sea Drench Lip Splash Lipstick,$63.07,Rated 4.4 out of 5,1k+,https://www.temptalia.com/product/tarte-drench-lip-splash-lipstick/beach-bum/,,
24.json,Tarte Quench Lip Rescue - Berry,$19.00,Rated 4.5 out of 5,4k+,https://www.temptalia.com/tarte-quench-lip-rescues-reviews-photos-swatches/,,
24.json,tarte Awake Lip Therapy Lip Mask,$20.00,Rated 4.4 out of 5,383,https://gypsytan.com/awake-lip-mask-review/,,
24.json,Tarte Tarteist Lip Crayon - Baked,$9.95,Rated 4.1 out of 5,2k+,N/A,,
24.json,Tarte Lipsurgence Lip Creme - Serene /Apricot Pink,$5.94,Rated 4.4 out of 5,6k+,N/A,,
24.json,Tarte Lipstick - Saucy - 4gr/1.4oz,$12.00,N/A,N/A,N/A,,
24.json,Tarte Power Pigment - Natural Beauty,$8.00,Rated 4.3 out of 5,855,N/A,,
24.json,"Tarte Tarteist Quick Dry Matte Lip Paint Lipstick - Xoxo, .20oz/6ml",$16.00,N/A,N/A,N/A,,
24.json,tarte Color Splash Shade Shifting Lipstick,$21.00,Rated 4.6 out of 5,1k+,N/A,,
24.json,Tarte Sugar Rush Sugar Coat Velvet Liquid Lipstick - Cake Pop Mini 0.0176oz/0.5g,$3.00,Rated 4.5 out of 5,13,N/A,,
24.json,Tarte Tarteist Quick Dry Matte Lip Paint (delish) 0.03 oz Travel Size,$29.74,N/A,N/A,N/A,,
24.json,"tarte Lipsurgence Natural Matte Lip Stain, Lively - 0.10 oz tube",$14.85,Rated 4.4 out of 5,9k+,https://www.allure.com/review/tarte-lipsurgence-matte-lip-stain,,
24.json,tarte tarteist Lip Wardrobe Vol. II,$25.30,Rated 4.4 out of 5,1k+,N/A,,
24.json,Tarte Lipsurgence Lip Creme - Travel Size 1.6g/0.056oz,$8.00,N/A,N/A,N/A,,
24.json,Tart Makeup Tartiest Lip Paint Sample,$4.50,Rated 4.4 out of 5,544,N/A,,
24.json,tarte Sea H2O Gloss Lip,$19.00,Rated 4.5 out of 5,1k+,https://www.temptalia.com/product/tarte-h20-lip-gloss/pink-sands/,,
24.json,Tarte Rainforest of The Sea Drench Lip Splash Lipstick - Wet Suit - 2.4g/0.085oz,$20.00,N/A,N/A,N/A,,
24.json,tarte SEA H2O Balm Lip Tint,$21.00,Rated 3.8 out of 5,105,N/A,,
24.json,tarte Sea Jelly Glaze Anytime Lip Mask,$16.00,Rated 4.4 out of 5,837,https://hollyhabeck.com/2021/03/04/tarte-jelly-glaze/,,
24.json,Tarte Sugar Rush - Sugar Coat Velvet Liquid Lipstick - Sprinkle (berry),$18.00,Rated 4.4 out of 5,151,N/A,,
24.json,Tarte Cosmetics tarteist creamy matte lip paint - crop top /mauve brown,$9.00,Rated 4.3 out of 5,9k+,N/A,,
24.json,Tarte Sugar Rush - Mini Sugar Coat Velvet Liquid Lipstick - Cake Pop,$10.00,Rated 3.8 out of 5,20,N/A,,
24.json,Tarte Sugar Rush Lip Sip Vegan Lip Oil Mini,$10.00,Rated 4.3 out of 5,267,https://www.musingsofamuse.com/2019/04/tarte-sugar-rush-lip-sip-vegan-lip-oil-review-swatches.html,,
24.json,Tarte Lip Paint,$16.00,N/A,N/A,N/A,,
24.json,Tarte Maracuja Juicy Lip Plump Lipstick Pick 1 Shade In Box,$29.00,N/A,N/A,N/A,,
24.json,Tarte Tarteist Creamy Matte Lip Paint - Twerk,$18.00,N/A,N/A,N/A,,
24.json,Tarteist Remix lipgloss,$20.00,Rated 4.6 out of 5,146,N/A,,
24.json,Tarte Tarteist Matte Lip Paint 6ml/.2oz New in Box Color Pillowtalk,$100.00,N/A,N/A,N/A,,
24.json,Tarte Lipstick - Full Size - Primrose,$14.99,N/A,N/A,N/A,,
24.json,"Tarte Amazonian Butter Lipstick ""mauve"" (mauve Shade)",$69.99,N/A,N/A,N/A,,
24.json,Tarte Limited Edition Maracuja Juicy Lip Gloss,$21.00,Rated 4.6 out of 5,14,N/A,,
24.json,Limited-Edition Tarteist Lip Trio,$10.50,Rated 4.4 out of 5,256,N/A,,
24.json,Tarte Lipstick Set,$19.99,N/A,N/A,N/A,,
24.json,Tarte Lipstick In Lolita (deep Pink Satin Color) Full Size Lipstick,$21.99,N/A,N/A,N/A,,
24.json,Tarte Lipstick Pyt Full Size Lipstick Rare,$19.38,N/A,N/A,N/A,,
24.json,Tarte Makeup | Tarte Lipstick Tangerine Target | Color: Tan | Size: Os | Glambarbiestore's Closet,$9.00,N/A,N/A,N/A,,
24.json,Tarte Makeup Pick 5 For 25 Tarte Tartiest Lip Paint,$10.00,N/A,N/A,N/A,,
24.json,Tarte Lipstick Set - Beauty | Color: Beige,$12.00,N/A,N/A,N/A,,
24.json,Tarte Sugar Rush Lip Sip Vegan Lip Balm,$15.00,Rated 4.6 out of 5,29,N/A,,
24.json,Tarte Lip Paint - New Beauty,$12.00,N/A,N/A,N/A,,
24.json,Tarte Amazonian Butter Lipstick Full Size Choose Your Shade 3.1g /,$59.99,N/A,N/A,N/A,,
24.json,Tarte Lip Sculptor Lipstick & Lipgloss,$18.00,N/A,N/A,N/A,,
24.json,Tarte Lipstick In Lusty (purple Satin Color) Full Size Lipstick Rare,$21.99,N/A,N/A,N/A,,
24.json,"Tarte Lipstick Berry ,100% Authentic",$5.99,N/A,N/A,N/A,,
24.json,Tarte Lipstick - Beauty | Color: Red,$9.00,N/A,N/A,N/A,,
24.json,Tarte Lipstick - New Beauty | Color: Red,$15.00,N/A,N/A,N/A,,
24.json,Tarte Color Splash Lipstick - New Beauty,$24.00,N/A,N/A,N/A,,
24.json,"Tarte High Performance Creamy Lipstick In Mauve, Berry Or Poppy Full",$9.99,N/A,N/A,N/A,,
24.json,Tarte The Lip Architect Lipstick & Liner - Cutie Pie - New Beauty,$15.00,N/A,N/A,N/A,,
24.json,Tarte Sugar Rush Matte Liquid Lipstick - New Beauty,$10.00,N/A,N/A,N/A,,
24.json,Tarte Tarteist Lip Paint In Box Size 0.20oz Select Your Shade,$17.00,Rated 5.0 out of 5,2,N/A,,
24.json,Tarte Lipstick - Beauty,$8.00,N/A,N/A,N/A,,
24.json,Tarte Mini Sugar Rush Sugar Coat Matte Liquid Lipstick In Sprinkle,$10.00,Rated 4.7 out of 5,138,N/A,,
24.json,Tarte COLOR SPLASH LIPSTICK - Beauty | Color: Pink,$12.00,N/A,N/A,N/A,,
24.json,Tarte NEW Tarte Rainforest Of The Sea Lipstick - New Beauty,$9.00,N/A,N/A,N/A,,
24.json,Tarte Color Splash Lipstick Cha-Cha - New Beauty,$12.00,N/A,N/A,N/A,,
24.json,Tarte Amazonian Butter Lipstick - Full Size - Nwob Choose Shade,$22.35,N/A,N/A,N/A,,
24.json,Tarte Kiss & Makeup 5 Pc Amazonian Butter Lipstick Set,$139.99,N/A,N/A,N/A,,
24.json,Tarte Tarteist Creamy Matte Lip Paint,$42.99,Rated 5.0 out of 5,1,N/A,,
24.json,Tarte Lipstick (full Size) - New Beauty | Color: Red,$9.00,N/A,N/A,N/A,,
24.json,Tarte Color Splash Lipstick Sea Goddess,$12.60,N/A,N/A,N/A,,
24.json,Tarte Lipstick And Liner Combo - New Beauty | Color: Red,$9.00,N/A,N/A,N/A,,
24.json,2 X Tarte Lipstick - Berry Cruiser - Glide & Go Buttery - Mini - .04oz,$11.50,N/A,N/A,N/A,,
24.json,Tarte The Lip Architect Lipstick & Liner - New Beauty,$9.00,N/A,N/A,N/A,,
24.json,Tarte Rainforest Of The Sea Lipstick - New Beauty,$16.00,N/A,N/A,N/A,,
24.json,Tarte Lipstick - New Lips | Color: Blue,$15.00,N/A,N/A,N/A,,
24.json,Tarte 3x TARTE LIPSTICK PINK LEMONADE - New Beauty | Color: Pink,$15.00,N/A,N/A,N/A,,
24.json,Tarte Amazonian Butter Lipsticks Full Sz. 0.10 Oz. U Choose Ur Shade,$19.99,N/A,N/A,N/A,,
24.json,"Tarte Rainforest Of The Sea ""escape"" Color Splash Lipstick: In Box",$9.99,N/A,N/A,N/A,,
24.json,"Tarte Makeup | Bnwb, Tarte, Weekender, Lipstick Never Used, | Color: Orange/Red | Size: Os | Wheninrome's Closet",$15.00,N/A,N/A,N/A,,
24.json,N/A,N/A,N/A,N/A,N/A,,
24.json,"Liquid Lipstick, Lip Paints & Lip Stains - Tarte Cosmetics",N/A,N/A,N/A,https://tartecosmetics.com/shop/makeup/lips/liquid-lipstick/,,
24.json,tarte Lip | Sephora,N/A,N/A,N/A,https://www.sephora.com/brand/tarte/lips-makeup,,
24.json,tarte lipstick - Amazon.com,N/A,N/A,N/A,https://www.amazon.com/tarte-lipstick/s?k=tarte+lipstick,,
24.json,Tarte / Lipstick / Lip Makeup: Beauty & Personal Care - Amazon.com,N/A,N/A,N/A,https://www.amazon.com/Lipstick-Tarte-Lip-Makeup/s?keywords=Lipstick&rh=n%3A11059111%2Cp_89%3ATarte&c=ts&ts_id=11059111,,
24.json,Tarte Lip Makeup & Lip Products You Will Love - Macy's,N/A,N/A,N/A,https://www.macys.com/shop/makeup-and-perfume/lip-makeup/Brand/Tarte?id=30522,,
24.json,Tarte : Lip Gloss - Target,N/A,N/A,N/A,https://www.target.com/c/lip-gloss-lips-makeup-beauty/tarte/-/N-5xu0wZq643le4fch,,
24.json,tarte Lipstick for sale | eBay,N/A,N/A,N/A,https://www.ebay.com/b/tarte-Lipstick/31804/bn_1878822,,
24.json,Tarte Sugar Rush - Sugar Coat Velvet Liquid Lipstick | Ulta Beauty,$18.00,Rated 4.4 out of 5,151,https://www.ulta.com/p/sugar-rush-sugar-coat-velvet-liquid-lipstick-pimprod2004342,,
24.json,Tarte Lipstick - Walmart,N/A,N/A,N/A,https://www.walmart.com/browse/beauty/lipstick/tarte/1085666_1007040_2209773_5594229/YnJhbmQ6VGFydGUie,,
24.json,N/A,,N/A,N/A,,N/A,N/A
